Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,ConvertedDateTime,Year,Quarter,Day,Month,Date,Week
mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo #mauris,2.92332E+15,2020-08-22 00:29 +0000,1056,135,0.127840909,0,0,11,0,1,0,21,0,0,0,0,0,0,102,102,22-08-2020 05:59:00,2020,Q3,22,August,22-Aug-20,Saturday
vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit #nisl,9.17484E+15,2020-08-21 02:14 +0000,768,128,0.166666667,0,5,19,4,2,0,20,0,0,0,0,0,0,78,78,21-08-2020 07:44:00,2020,Q3,21,August,21-Aug-20,Friday
accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue #primis,9.77674E+15,2020-08-19 17:32 +0000,9743,317,0.03253618,0,26,137,44,3,0,74,0,0,0,0,0,0,1552,33,19-08-2020 23:02:00,2020,Q3,19,August,19-Aug-20,Wednesday
suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam #metus,7.31828E+15,2020-08-18 19:33 +0000,1857,67,0.036079698,0,1,9,0,1,0,12,0,0,0,0,0,0,589,44,19-08-2020 01:03:00,2020,Q3,19,August,19-Aug-20,Wednesday
amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget #porta,1.63858E+15,2020-08-13 14:35 +0000,3988,173,0.04338014,0,10,15,12,1,0,102,0,0,0,0,0,0,743,33,13-08-2020 20:05:00,2020,Q3,13,August,13-Aug-20,Thursday
diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi #convallis,1.18398E+15,2020-08-09 18:37 +0000,509,95,0.186640472,0,1,6,2,2,0,12,0,0,0,0,0,0,72,72,10-08-2020 00:07:00,2020,Q3,10,August,10-Aug-20,Monday
ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit #velit,6.43075E+15,2020-08-07 12:47 +0000,2166,122,0.056325023,0,5,6,3,19,0,13,0,0,0,0,0,0,76,76,07-08-2020 18:17:00,2020,Q3,7,August,07-Aug-20,Friday
ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede #vestibulum,1.75479E+15,2020-08-06 14:09 +0000,986,19,0.019269777,0,2,9,0,1,0,3,0,0,0,0,0,0,139,4,06-08-2020 19:39:00,2020,Q3,6,August,06-Aug-20,Thursday
pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla #penatibus,7.80575E+14,2020-08-05 00:30 +0000,366,12,0.032786885,0,1,2,2,6,0,0,0,0,0,0,0,0,1,1,05-08-2020 06:00:00,2020,Q3,5,August,05-Aug-20,Wednesday
laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede #elit,6.15078E+15,2020-08-03 23:05 +0000,342,6,0.01754386,0,1,2,0,2,0,0,0,0,0,0,0,0,97,1,04-08-2020 04:35:00,2020,Q3,4,August,04-Aug-20,Tuesday
quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor #in,6.56462E+15,2020-09-30 01:56 +0000,248,16,0.064516129,0,3,2,0,1,0,7,0,0,0,0,0,0,30,3,30-09-2020 07:26:00,2020,Q3,30,September,30-Sep-20,Wednesday
a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet #dolor,1.53562E+14,2020-09-29 02:29 +0000,411,20,0.0486618,0,0,0,2,4,0,8,0,0,0,0,0,0,64,6,29-09-2020 07:59:00,2020,Q3,29,September,29-Sep-20,Tuesday
sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi #ornare,8.25018E+15,2020-09-28 16:22 +0000,690,21,0.030434783,0,0,4,4,3,0,3,0,0,0,0,0,0,103,7,28-09-2020 21:52:00,2020,Q3,28,September,28-Sep-20,Monday
varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere #sapien,7.84183E+15,2020-09-23 18:33 +0000,842,38,0.045130641,0,1,5,0,1,0,7,0,0,0,0,0,0,24,24,24-09-2020 00:03:00,2020,Q3,24,September,24-Sep-20,Thursday
cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur #potenti,2.82443E+15,2020-09-23 17:45 +0000,132,11,0.083333333,0,1,5,0,2,0,3,0,0,0,0,0,0,30,0,23-09-2020 23:15:00,2020,Q3,23,September,23-Sep-20,Wednesday
mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer #quisque,2.11617E+15,2020-09-17 21:21 +0000,266,11,0.041353383,0,0,1,0,1,0,6,0,0,0,0,0,0,92,3,18-09-2020 02:51:00,2020,Q3,18,September,18-Sep-20,Friday
facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat #sapien,4.27743E+15,2020-09-17 13:02 +0000,223,25,0.112107623,0,1,9,0,1,0,9,0,0,0,0,0,0,5,5,17-09-2020 18:32:00,2020,Q3,17,September,17-Sep-20,Thursday
parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut #vestibulum,8.41018E+14,2020-09-17 12:39 +0000,571,10,0.017513135,0,0,4,1,1,0,2,0,0,0,0,0,0,56,2,17-09-2020 18:09:00,2020,Q3,17,September,17-Sep-20,Thursday
convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa #luctus,2.58218E+15,2020-09-17 10:48 +0000,292,38,0.130136986,0,2,7,0,1,0,0,0,0,0,0,0,0,28,28,17-09-2020 16:18:00,2020,Q3,17,September,17-Sep-20,Thursday
scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut #justo,9.50673E+15,2020-09-16 00:29 +0000,1041,163,0.156580211,0,2,6,0,1,0,15,0,0,0,0,0,0,139,139,16-09-2020 05:59:00,2020,Q3,16,September,16-Sep-20,Wednesday
erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis #praesent,4.90689E+15,2020-09-15 01:49 +0000,1197,22,0.018379282,0,1,3,2,4,0,8,0,0,0,0,0,0,490,4,15-09-2020 07:19:00,2020,Q3,15,September,15-Sep-20,Tuesday
dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et #sociis,3.76225E+14,2020-09-14 21:29 +0000,880,54,0.061363636,0,0,4,0,1,0,9,0,0,0,0,0,0,40,40,15-09-2020 02:59:00,2020,Q3,15,September,15-Sep-20,Tuesday
risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis #tristique,9.8949E+15,2020-09-14 18:19 +0000,739,17,0.02300406,0,0,1,1,1,0,4,0,0,0,0,0,0,273,10,14-09-2020 23:49:00,2020,Q3,14,September,14-Sep-20,Monday
sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam #accumsan,8.16376E+15,2020-09-10 15:54 +0000,319,9,0.028213166,0,0,3,0,1,0,1,0,0,0,0,0,0,105,4,10-09-2020 21:24:00,2020,Q3,10,September,10-Sep-20,Thursday
malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non #libero,7.22065E+15,2020-09-09 13:41 +0000,355,48,0.135211268,0,1,3,0,1,0,8,0,0,0,0,0,0,35,35,09-09-2020 19:11:00,2020,Q3,9,September,09-Sep-20,Wednesday
ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum #nascetur,8.14888E+15,2020-09-09 11:25 +0000,1009,156,0.154608523,0,0,9,0,1,0,17,0,0,0,0,0,0,129,129,09-09-2020 16:55:00,2020,Q3,9,September,09-Sep-20,Wednesday
vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra #aenean,7.63586E+15,2020-09-08 12:23 +0000,760,14,0.018421053,0,1,3,0,1,0,1,0,0,0,0,0,0,8,8,08-09-2020 17:53:00,2020,Q3,8,September,08-Sep-20,Tuesday
in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus #odio,6.38508E+14,2020-09-08 01:06 +0000,186,5,0.02688172,0,1,1,0,1,0,0,0,0,0,0,0,0,66,2,08-09-2020 06:36:00,2020,Q3,8,September,08-Sep-20,Tuesday
faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis #nam,2.16723E+15,2020-09-07 16:32 +0000,358,45,0.125698324,0,0,3,0,1,0,0,0,0,0,0,0,0,41,41,07-09-2020 22:02:00,2020,Q3,7,September,07-Sep-20,Monday
nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor #massa,9.71562E+15,2020-09-04 16:32 +0000,642,20,0.031152648,0,0,7,1,2,0,7,0,0,0,0,0,0,89,3,04-09-2020 22:02:00,2020,Q3,4,September,04-Sep-20,Friday
lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis #aenean,9.83739E+15,2020-10-16 11:43 +0000,1044,90,0.086206897,0,1,8,1,1,0,13,0,0,0,0,0,0,66,66,16-10-2020 17:13:00,2020,Q4,16,October,16-Oct-20,Friday
donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet #erat,6.98091E+15,2020-10-08 22:16 +0000,163,10,0.061349693,0,0,2,1,1,0,2,0,0,0,0,0,0,37,4,09-10-2020 03:46:00,2020,Q4,9,October,09-Oct-20,Friday
sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci #metus,4.81936E+14,2020-10-08 01:40 +0000,69,2,0.028985507,0,0,0,0,1,0,1,0,0,0,0,0,0,18,0,08-10-2020 07:10:00,2020,Q4,8,October,08-Oct-20,Thursday
cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac #faucibus,9.87428E+15,2020-10-06 18:24 +0000,204,3,0.014705882,0,0,0,0,1,0,2,0,0,0,0,0,0,29,0,06-10-2020 23:54:00,2020,Q4,6,October,06-Oct-20,Tuesday
in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean #adipiscing,6.21149E+15,2020-10-06 15:11 +0000,380,8,0.021052632,0,0,2,2,1,0,0,0,0,0,0,0,0,58,3,06-10-2020 20:41:00,2020,Q4,6,October,06-Oct-20,Tuesday
in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar #congue,1.155E+15,2020-10-04 20:07 +0000,534,10,0.018726592,0,1,0,0,1,0,3,0,0,0,0,0,0,111,5,05-10-2020 01:37:00,2020,Q4,5,October,05-Oct-20,Monday
non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu #rutrum,7.41392E+15,2020-10-02 03:15 +0000,967,194,0.200620476,0,0,6,5,3,0,20,0,0,0,0,0,0,160,160,02-10-2020 08:45:00,2020,Q4,2,October,02-Oct-20,Friday
justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor #quisque,4.0061E+15,2020-10-01 14:14 +0000,773,65,0.084087969,0,1,6,0,2,0,4,0,0,0,0,0,0,52,52,01-10-2020 19:44:00,2020,Q4,1,October,01-Oct-20,Thursday
ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla #nisi,7.94192E+15,2020-06-30 11:01 +0000,1080,25,0.023148148,0,2,7,0,2,2,9,0,0,0,0,0,0,191,3,30-06-2020 16:31:00,2020,Q2,30,June,30-Jun-20,Tuesday
faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet #id,1.58505E+15,2020-06-30 09:56 +0000,1449,65,0.044858523,0,1,19,4,3,1,3,0,0,0,0,0,0,34,34,30-06-2020 15:26:00,2020,Q2,30,June,30-Jun-20,Tuesday
mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas #donec,5.7281E+15,2020-06-26 19:32 +0000,1073,91,0.084808947,0,0,12,3,15,3,1,0,0,0,0,0,0,57,57,27-06-2020 01:02:00,2020,Q2,27,June,27-Jun-20,Saturday
condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in #nam,2.30611E+15,2020-07-19 18:24 +0000,1327,175,0.131876413,0,0,24,8,10,4,4,0,0,0,0,0,0,125,125,19-07-2020 23:54:00,2020,Q3,19,July,19-Jul-20,Sunday
non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi #ultricies,9.2719E+15,2020-07-07 13:43 +0000,695,25,0.035971223,0,1,3,0,15,1,4,0,0,0,0,0,0,134,1,07-07-2020 19:13:00,2020,Q3,7,July,07-Jul-20,Tuesday
mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat #id,4.72086E+15,2020-08-30 11:47 +0000,1234,30,0.024311183,0,2,10,3,1,4,5,0,0,0,0,0,0,202,5,30-08-2020 17:17:00,2020,Q3,30,August,30-Aug-20,Sunday
sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque #vitae,5.13845E+15,2020-08-29 14:22 +0000,1365,43,0.031501832,0,1,17,1,2,4,11,0,0,0,0,0,0,281,7,29-08-2020 19:52:00,2020,Q3,29,August,29-Aug-20,Saturday
hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate #quam,3.05754E+15,2020-08-26 01:25 +0000,1812,185,0.10209713,0,1,12,5,5,5,17,0,0,0,0,0,0,140,140,26-08-2020 06:55:00,2020,Q3,26,August,26-Aug-20,Wednesday
tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus #sed,6.86044E+15,2020-08-24 22:29 +0000,1071,121,0.112978525,0,2,9,1,2,1,7,0,0,0,0,0,0,99,99,25-08-2020 03:59:00,2020,Q3,25,August,25-Aug-20,Tuesday
potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut #aenean,4.7946E+15,2020-08-10 14:40 +0000,1160,91,0.078448276,0,0,8,3,3,1,11,0,0,0,0,0,0,65,65,10-08-2020 20:10:00,2020,Q3,10,August,10-Aug-20,Monday
sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis #accumsan,2.83063E+15,2020-09-24 13:20 +0000,1189,129,0.108494533,0,0,9,0,1,1,7,0,0,0,0,0,0,111,111,24-09-2020 18:50:00,2020,Q3,24,September,24-Sep-20,Thursday
id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi #turpis,6.50577E+15,2020-09-17 10:48 +0000,2142,48,0.022408964,0,1,6,4,1,2,27,0,0,0,0,0,0,362,7,17-09-2020 16:18:00,2020,Q3,17,September,17-Sep-20,Thursday
vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit #convallis,1.54331E+15,2020-09-12 10:45 +0000,1441,52,0.036086051,0,3,16,1,2,1,22,0,0,0,0,0,0,260,7,12-09-2020 16:15:00,2020,Q3,12,September,12-Sep-20,Saturday
penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem #proin,4.02585E+15,2020-10-11 02:07 +0000,993,93,0.093655589,0,1,18,0,52,4,6,0,0,0,0,0,0,12,12,11-10-2020 07:37:00,2020,Q4,11,October,11-Oct-20,Sunday
mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar #ipsum,7.2951E+14,2020-10-07 13:16 +0000,1673,104,0.062163778,0,0,32,1,1,1,11,0,0,0,0,0,0,58,58,07-10-2020 18:46:00,2020,Q4,7,October,07-Oct-20,Wednesday
ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes #fermentum,4.6294E+15,2020-10-06 22:24 +0000,2958,311,0.105138607,0,5,42,5,2,2,70,0,0,0,0,0,0,185,185,07-10-2020 03:54:00,2020,Q4,7,October,07-Oct-20,Wednesday
mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a #eget,3.50999E+15,2020-06-30 10:53 +0000,477,19,0.039832285,0,0,1,0,0,1,4,0,0,0,0,0,0,13,13,30-06-2020 16:23:00,2020,Q2,30,June,30-Jun-20,Tuesday
ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id #tortor,7.12323E+15,2020-06-30 09:05 +0000,253,28,0.110671937,0,1,3,0,0,3,2,0,0,0,0,0,0,19,19,30-06-2020 14:35:00,2020,Q2,30,June,30-Jun-20,Tuesday
arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in #eu,3.31126E+15,2020-06-30 08:24 +0000,604,21,0.034768212,0,0,5,0,0,2,0,0,0,0,0,0,0,14,14,30-06-2020 13:54:00,2020,Q2,30,June,30-Jun-20,Tuesday
eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo #amet,7.63729E+14,2020-06-30 08:13 +0000,593,18,0.030354132,0,0,10,4,0,4,0,0,0,0,0,0,0,113,0,30-06-2020 13:43:00,2020,Q2,30,June,30-Jun-20,Tuesday
quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel #consequat,4.94353E+15,2020-07-13 12:44 +0000,870,58,0.066666667,0,0,6,4,0,1,1,0,0,0,0,0,0,46,46,13-07-2020 18:14:00,2020,Q3,13,July,13-Jul-20,Monday
quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras #pellentesque,1.68851E+15,2020-08-31 09:29 +0000,935,22,0.023529412,0,1,10,0,0,3,4,0,0,0,0,0,0,154,4,31-08-2020 14:59:00,2020,Q3,31,August,31-Aug-20,Monday
etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut #vestibulum,4.04644E+15,2020-08-28 12:11 +0000,726,17,0.023415978,0,0,6,0,0,2,5,0,0,0,0,0,0,77,4,28-08-2020 17:41:00,2020,Q3,28,August,28-Aug-20,Friday
ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer #malesuada,4.17393E+15,2020-08-27 10:16 +0000,1644,43,0.026155718,0,1,19,1,0,1,15,0,0,0,0,0,0,282,6,27-08-2020 15:46:00,2020,Q3,27,August,27-Aug-20,Thursday
nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat #enim,7.63786E+15,2020-09-03 03:17 +0000,400,4,0.01,0,1,1,0,0,1,0,0,0,0,0,0,0,75,1,03-09-2020 08:47:00,2020,Q3,3,September,03-Sep-20,Thursday
interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque #sed,7.01914E+15,2020-09-01 10:42 +0000,1012,22,0.02173913,0,0,8,2,0,5,4,0,0,0,0,0,0,187,3,01-09-2020 16:12:00,2020,Q3,1,September,01-Sep-20,Tuesday
felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis #a,6.21732E+15,2020-06-28 15:19 +0000,765,11,0.014379085,0,1,5,1,0,0,4,0,0,0,0,0,0,110,0,28-06-2020 20:49:00,2020,Q2,28,June,28-Jun-20,Sunday
proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere #neque,9.76524E+15,2020-06-25 13:20 +0000,308,2,0.006493506,0,0,1,1,0,0,0,0,0,0,0,0,0,77,0,25-06-2020 18:50:00,2020,Q2,25,June,25-Jun-20,Thursday
tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis #mauris,7.71522E+15,2020-06-24 18:39 +0000,477,6,0.012578616,0,0,2,1,0,0,1,0,0,0,0,0,0,194,2,25-06-2020 00:09:00,2020,Q2,25,June,25-Jun-20,Thursday
velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed #luctus,3.86049E+15,2020-06-23 12:18 +0000,1082,15,0.013863216,0,4,3,2,0,0,6,0,0,0,0,0,0,160,0,23-06-2020 17:48:00,2020,Q2,23,June,23-Jun-20,Tuesday
vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam #tempus,7.5159E+15,2020-06-22 13:45 +0000,113,9,0.079646018,0,1,0,2,0,0,0,0,0,0,0,0,0,6,6,22-06-2020 19:15:00,2020,Q2,22,June,22-Jun-20,Monday
curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus #elementum,5.00841E+15,2020-06-21 04:02 +0000,433,12,0.027713626,0,1,1,2,0,0,1,0,0,0,0,0,0,119,7,21-06-2020 09:32:00,2020,Q2,21,June,21-Jun-20,Sunday
ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae #nisl,9.84458E+15,2020-06-17 17:48 +0000,596,35,0.058724832,0,0,3,4,0,0,2,0,0,0,0,0,0,26,26,17-06-2020 23:18:00,2020,Q2,17,June,17-Jun-20,Wednesday
semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed #nisi,8.66244E+14,2020-06-16 16:54 +0000,368,11,0.029891304,0,1,4,2,0,0,4,0,0,0,0,0,0,56,0,16-06-2020 22:24:00,2020,Q2,16,June,16-Jun-20,Tuesday
odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in #nec,7.31304E+14,2020-06-15 20:43 +0000,277,13,0.046931408,0,0,1,3,0,0,1,0,0,0,0,0,0,98,8,16-06-2020 02:13:00,2020,Q2,16,June,16-Jun-20,Tuesday
luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus #pellentesque,3.51539E+14,2020-06-15 02:56 +0000,341,9,0.026392962,0,0,1,2,0,0,1,0,0,0,0,0,0,123,5,15-06-2020 08:26:00,2020,Q2,15,June,15-Jun-20,Monday
faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend #mi,2.83127E+15,2020-06-07 14:49 +0000,201,5,0.024875622,0,0,1,1,0,0,3,0,0,0,0,0,0,53,0,07-06-2020 20:19:00,2020,Q2,7,June,07-Jun-20,Sunday
rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus #at,3.61378E+15,2020-06-04 18:10 +0000,346,58,0.167630058,0,0,2,11,0,0,12,0,0,0,0,0,0,33,33,04-06-2020 23:40:00,2020,Q2,4,June,04-Jun-20,Thursday
ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus #ipsum,7.98801E+15,2020-07-29 18:45 +0000,501,9,0.017964072,0,0,4,2,0,0,1,0,0,0,0,0,0,2,2,30-07-2020 00:15:00,2020,Q3,30,July,30-Jul-20,Thursday
convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus #dis,5.38362E+15,2020-07-27 16:07 +0000,647,22,0.034003091,0,0,6,1,0,0,2,0,0,0,0,0,0,13,13,27-07-2020 21:37:00,2020,Q3,27,July,27-Jul-20,Monday
sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu #tortor,7.19956E+15,2020-07-23 20:17 +0000,197,29,0.147208122,0,1,4,1,0,0,0,0,0,0,0,0,0,23,23,24-07-2020 01:47:00,2020,Q3,24,July,24-Jul-20,Friday
curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac #amet,7.63131E+15,2020-07-23 12:11 +0000,1284,24,0.018691589,0,1,2,1,0,0,18,0,0,0,0,0,0,192,2,23-07-2020 17:41:00,2020,Q3,23,July,23-Jul-20,Thursday
